Total_Rape_Victims,VICTIM_COUNT,STATE_UT,RAPE_TYPE,CASES_REPORTED,AGE_GROUP,YEAR
0,0,GUJARAT,Victims of Incest Rape,18,Above-50-Yrs,2009
0,0,HARYANA,Victims of Incest Rape,12,Above-50-Yrs,2009
0,0,HARYANA,Victims of Incest Rape,12,Between-14-18-Yrs,2009
0,0,HIMACHAL PRADESH,Total Rape Victims,183,Above-50-Yrs,2009
0,0,HIMACHAL PRADESH,Victims of Incest Rape,10,Above-50-Yrs,2009
0,0,HIMACHAL PRADESH,Victims of Other Rape,173,Above-50-Yrs,2009
0,0,JAMMU & KASHMIR,Total Rape Victims,237,Upto-10-Yrs,2009
0,0,JAMMU & KASHMIR,Victims of Incest Rape,4,Above-50-Yrs,2009
0,0,JAMMU & KASHMIR,Victims of Incest Rape,4,Between-14-18-Yrs,2009
0,0,JAMMU & KASHMIR,Victims of Incest Rape,4,Upto-10-Yrs,2009
0,0,JAMMU & KASHMIR,Victims of Other Rape,233,Between-10-14-Yrs,2009
0,0,JAMMU & KASHMIR,Victims of Other Rape,233,Upto-10-Yrs,2009
0,0,JHARKHAND,Total Rape Victims,719,Above-50-Yrs,2009
0,0,JHARKHAND,Total Rape Victims,719,Between-10-14-Yrs,2009
0,0,JHARKHAND,Victims of Incest Rape,22,Above-50-Yrs,2009
0,0,JHARKHAND,Victims of Incest Rape,22,Between-10-14-Yrs,2009
0,0,JHARKHAND,Victims of Incest Rape,22,Between-14-18-Yrs,2009
0,0,JHARKHAND,Victims of Incest Rape,22,Upto-10-Yrs,2009
0,0,JHARKHAND,Victims of Other Rape,697,Above-50-Yrs,2009
0,0,JHARKHAND,Victims of Other Rape,697,Between-10-14-Yrs,2009
0,0,KARNATAKA,Victims of Incest Rape,18,Above-50-Yrs,2009
0,0,KARNATAKA,Victims of Incest Rape,18,Between-10-14-Yrs,2009
0,0,KARNATAKA,Victims of Incest Rape,18,Between-14-18-Yrs,2009
0,0,KARNATAKA,Victims of Incest Rape,18,Upto-10-Yrs,2009
0,0,KERALA,Victims of Incest Rape,18,Above-50-Yrs,2009
0,0,LAKSHADWEEP,Total Rape Victims,1,Above-50-Yrs,2009
0,0,LAKSHADWEEP,Total Rape Victims,1,Between-10-14-Yrs,2009
0,0,LAKSHADWEEP,Total Rape Victims,1,Between-14-18-Yrs,2009
0,0,LAKSHADWEEP,Total Rape Victims,1,Between-30-50-Yrs,2009
0,0,LAKSHADWEEP,Total Rape Victims,1,Upto-10-Yrs,2009
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Above-50-Yrs,2009
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Between-10-14-Yrs,2009
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Between-14-18-Yrs,2009
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Between-18-30-Yrs,2009
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Between-30-50-Yrs,2009
0,0,LAKSHADWEEP,Victims of Incest Rape,0,Upto-10-Yrs,2009
0,0,LAKSHADWEEP,Victims of Other Rape,1,Above-50-Yrs,2009
0,0,LAKSHADWEEP,Victims of Other Rape,1,Between-10-14-Yrs,2009
0,0,LAKSHADWEEP,Victims of Other Rape,1,Between-14-18-Yrs,2009
0,0,LAKSHADWEEP,Victims of Other Rape,1,Between-30-50-Yrs,2009
0,0,LAKSHADWEEP,Victims of Other Rape,1,Upto-10-Yrs,2009
0,0,MADHYA PRADESH,Victims of Incest Rape,14,Above-50-Yrs,2009
0,0,MAHARASHTRA,Victims of Incest Rape,76,Above-50-Yrs,2009
0,0,MANIPUR,Victims of Incest Rape,0,Above-50-Yrs,2009
0,0,MANIPUR,Victims of Incest Rape,0,Between-10-14-Yrs,2009
0,0,MANIPUR,Victims of Incest Rape,0,Between-14-18-Yrs,2009
0,0,MANIPUR,Victims of Incest Rape,0,Between-18-30-Yrs,2009
0,0,MANIPUR,Victims of Incest Rape,0,Between-30-50-Yrs,2009
0,0,MANIPUR,Victims of Incest Rape,0,Upto-10-Yrs,2009
0,0,MEGHALAYA,Victims of Incest Rape,5,Above-50-Yrs,2009
0,0,MEGHALAYA,Victims of Incest Rape,5,Between-30-50-Yrs,2009
0,0,MIZORAM,Total Rape Victims,83,Above-50-Yrs,2009
0,0,MIZORAM,Victims of Incest Rape,3,Above-50-Yrs,2009
0,0,MIZORAM,Victims of Incest Rape,3,Between-14-18-Yrs,2009
0,0,MIZORAM,Victims of Incest Rape,3,Between-18-30-Yrs,2009
0,0,MIZORAM,Victims of Incest Rape,3,Between-30-50-Yrs,2009
0,0,MIZORAM,Victims of Other Rape,80,Above-50-Yrs,2009
0,0,NAGALAND,Total Rape Victims,22,Above-50-Yrs,2009
0,0,NAGALAND,Total Rape Victims,22,Between-10-14-Yrs,2009
0,0,NAGALAND,Total Rape Victims,22,Between-14-18-Yrs,2009
0,0,NAGALAND,Total Rape Victims,22,Upto-10-Yrs,2009
0,0,NAGALAND,Victims of Incest Rape,0,Above-50-Yrs,2009
0,0,NAGALAND,Victims of Incest Rape,0,Between-10-14-Yrs,2009
0,0,NAGALAND,Victims of Incest Rape,0,Between-14-18-Yrs,2009
0,0,NAGALAND,Victims of Incest Rape,0,Between-18-30-Yrs,2009
0,0,NAGALAND,Victims of Incest Rape,0,Between-30-50-Yrs,2009
0,0,NAGALAND,Victims of Incest Rape,0,Upto-10-Yrs,2009
0,0,NAGALAND,Victims of Other Rape,22,Above-50-Yrs,2009
0,0,NAGALAND,Victims of Other Rape,22,Between-10-14-Yrs,2009
0,0,NAGALAND,Victims of Other Rape,22,Between-14-18-Yrs,2009
0,0,NAGALAND,Victims of Other Rape,22,Upto-10-Yrs,2009
0,0,ODISHA,Victims of Incest Rape,6,Above-50-Yrs,2009
0,0,ODISHA,Victims of Incest Rape,6,Between-14-18-Yrs,2009
0,0,ODISHA,Victims of Incest Rape,6,Between-30-50-Yrs,2009
0,0,ODISHA,Victims of Incest Rape,6,Upto-10-Yrs,2009
0,0,PUDUCHERRY,Total Rape Victims,1,Above-50-Yrs,2009
0,0,PUDUCHERRY,Total Rape Victims,1,Between-10-14-Yrs,2009
0,0,PUDUCHERRY,Total Rape Victims,1,Between-18-30-Yrs,2009
0,0,PUDUCHERRY,Total Rape Victims,1,Between-30-50-Yrs,2009
0,0,PUDUCHERRY,Total Rape Victims,1,Upto-10-Yrs,2009
0,0,PUDUCHERRY,Victims of Incest Rape,0,Above-50-Yrs,2009
0,0,PUDUCHERRY,Victims of Incest Rape,0,Between-10-14-Yrs,2009
0,0,PUDUCHERRY,Victims of Incest Rape,0,Between-14-18-Yrs,2009
0,0,PUDUCHERRY,Victims of Incest Rape,0,Between-18-30-Yrs,2009
0,0,PUDUCHERRY,Victims of Incest Rape,0,Between-30-50-Yrs,2009
0,0,PUDUCHERRY,Victims of Incest Rape,0,Upto-10-Yrs,2009
0,0,PUDUCHERRY,Victims of Other Rape,1,Above-50-Yrs,2009
0,0,PUDUCHERRY,Victims of Other Rape,1,Between-10-14-Yrs,2009
0,0,PUDUCHERRY,Victims of Other Rape,1,Between-18-30-Yrs,2009
0,0,PUDUCHERRY,Victims of Other Rape,1,Between-30-50-Yrs,2009
0,0,PUDUCHERRY,Victims of Other Rape,1,Upto-10-Yrs,2009
0,0,PUNJAB,Victims of Incest Rape,8,Above-50-Yrs,2009
0,0,PUNJAB,Victims of Incest Rape,8,Between-30-50-Yrs,2009
0,0,PUNJAB,Victims of Incest Rape,8,Upto-10-Yrs,2009
0,0,RAJASTHAN,Victims of Incest Rape,36,Above-50-Yrs,2009
0,0,SIKKIM,Total Rape Victims,18,Above-50-Yrs,2009
0,0,SIKKIM,Victims of Incest Rape,0,Above-50-Yrs,2009
0,0,SIKKIM,Victims of Incest Rape,0,Between-10-14-Yrs,2009
0,0,SIKKIM,Victims of Incest Rape,0,Between-14-18-Yrs,2009
0,0,SIKKIM,Victims of Incest Rape,0,Between-18-30-Yrs,2009
0,0,SIKKIM,Victims of Incest Rape,0,Between-30-50-Yrs,2009
0,0,SIKKIM,Victims of Incest Rape,0,Upto-10-Yrs,2009
0,0,SIKKIM,Victims of Other Rape,18,Above-50-Yrs,2009
0,0,TAMIL NADU,Victims of Incest Rape,4,Above-50-Yrs,2009
0,0,TAMIL NADU,Victims of Incest Rape,4,Between-10-14-Yrs,2009
0,0,TAMIL NADU,Victims of Incest Rape,4,Between-18-30-Yrs,2009
0,0,TAMIL NADU,Victims of Incest Rape,4,Between-30-50-Yrs,2009
0,0,TRIPURA,Total Rape Victims,190,Above-50-Yrs,2009
0,0,TRIPURA,Victims of Incest Rape,0,Above-50-Yrs,2009
0,0,TRIPURA,Victims of Incest Rape,0,Between-10-14-Yrs,2009
0,0,TRIPURA,Victims of Incest Rape,0,Between-14-18-Yrs,2009
0,0,TRIPURA,Victims of Incest Rape,0,Between-18-30-Yrs,2009
0,0,TRIPURA,Victims of Incest Rape,0,Between-30-50-Yrs,2009
0,0,TRIPURA,Victims of Incest Rape,0,Upto-10-Yrs,2009
0,0,TRIPURA,Victims of Other Rape,190,Above-50-Yrs,2009
0,0,UTTAR PRADESH,Total Rape Victims,1759,Above-50-Yrs,2009
0,0,UTTAR PRADESH,Victims of Incest Rape,2,Above-50-Yrs,2009
0,0,UTTAR PRADESH,Victims of Incest Rape,2,Between-10-14-Yrs,2009
0,0,UTTAR PRADESH,Victims of Incest Rape,2,Between-18-30-Yrs,2009
0,0,UTTAR PRADESH,Victims of Incest Rape,2,Between-30-50-Yrs,2009
0,0,UTTAR PRADESH,Victims of Other Rape,1757,Above-50-Yrs,2009
0,0,UTTARAKHAND,Total Rape Victims,111,Above-50-Yrs,2009
0,0,UTTARAKHAND,Victims of Incest Rape,6,Above-50-Yrs,2009
0,0,UTTARAKHAND,Victims of Incest Rape,6,Between-30-50-Yrs,2009
0,0,UTTARAKHAND,Victims of Incest Rape,6,Upto-10-Yrs,2009
0,0,UTTARAKHAND,Victims of Other Rape,105,Above-50-Yrs,2009
0,0,UTTARAKHAND,Victims of Other Rape,105,Between-10-14-Yrs,2009
0,0,WEST BENGAL,Total Rape Victims,2336,Above-50-Yrs,2009
0,0,WEST BENGAL,Victims of Incest Rape,3,Above-50-Yrs,2009
0,0,WEST BENGAL,Victims of Incest Rape,3,Between-10-14-Yrs,2009
0,0,WEST BENGAL,Victims of Incest Rape,3,Upto-10-Yrs,2009
0,0,WEST BENGAL,Victims of Other Rape,2333,Above-50-Yrs,2009
1,1,ANDAMAN & NICOBAR ISLANDS,Total Rape Victims,18,Between-30-50-Yrs,2009
1,1,ANDAMAN & NICOBAR ISLANDS,Victims of Other Rape,18,Between-30-50-Yrs,2009
1,1,ARUNACHAL PRADESH,Total Rape Victims,59,Between-30-50-Yrs,2009
1,1,ARUNACHAL PRADESH,Victims of Other Rape,59,Between-30-50-Yrs,2009
1,1,ASSAM,Total Rape Victims,1631,Upto-10-Yrs,2009
1,1,ASSAM,Victims of Other Rape,1622,Upto-10-Yrs,2009
1,1,BIHAR,Victims of Incest Rape,1,Between-18-30-Yrs,2009
1,1,CHHATTISGARH,Victims of Incest Rape,24,Upto-10-Yrs,2009
1,1,DAMAN & DIU,Total Rape Victims,1,Upto-10-Yrs,2009
1,1,DAMAN & DIU,Victims of Other Rape,1,Upto-10-Yrs,2009
1,1,DELHI,Total Rape Victims,469,Above-50-Yrs,2009
1,1,DELHI,Victims of Other Rape,450,Above-50-Yrs,2009
1,1,GOA,Total Rape Victims,47,Upto-10-Yrs,2009
1,1,GOA,Victims of Incest Rape,1,Between-14-18-Yrs,2009
1,1,GOA,Victims of Other Rape,46,Upto-10-Yrs,2009
1,1,GUJARAT,Total Rape Victims,433,Above-50-Yrs,2009
1,1,GUJARAT,Victims of Incest Rape,18,Upto-10-Yrs,2009
1,1,GUJARAT,Victims of Other Rape,415,Above-50-Yrs,2009
1,1,HARYANA,Victims of Incest Rape,12,Between-30-50-Yrs,2009
1,1,HIMACHAL PRADESH,Victims of Incest Rape,10,Between-18-30-Yrs,2009
1,1,HIMACHAL PRADESH,Victims of Incest Rape,10,Between-30-50-Yrs,2009
1,1,HIMACHAL PRADESH,Victims of Incest Rape,10,Upto-10-Yrs,2009
1,1,JAMMU & KASHMIR,Total Rape Victims,237,Between-10-14-Yrs,2009
1,1,JAMMU & KASHMIR,Victims of Incest Rape,4,Between-10-14-Yrs,2009
1,1,JAMMU & KASHMIR,Victims of Incest Rape,4,Between-30-50-Yrs,2009
1,1,KARNATAKA,Victims of Incest Rape,18,Between-30-50-Yrs,2009
1,1,KERALA,Victims of Incest Rape,18,Between-30-50-Yrs,2009
1,1,LAKSHADWEEP,Total Rape Victims,1,Between-18-30-Yrs,2009
1,1,LAKSHADWEEP,Victims of Other Rape,1,Between-18-30-Yrs,2009
1,1,MADHYA PRADESH,Victims of Incest Rape,14,Between-10-14-Yrs,2009
1,1,MADHYA PRADESH,Victims of Incest Rape,14,Between-30-50-Yrs,2009
1,1,MADHYA PRADESH,Victims of Incest Rape,14,Upto-10-Yrs,2009
1,1,MANIPUR,Total Rape Victims,31,Above-50-Yrs,2009
1,1,MANIPUR,Victims of Other Rape,31,Above-50-Yrs,2009
1,1,MEGHALAYA,Victims of Incest Rape,5,Between-14-18-Yrs,2009
1,1,MEGHALAYA,Victims of Incest Rape,5,Between-18-30-Yrs,2009
1,1,MEGHALAYA,Victims of Incest Rape,5,Upto-10-Yrs,2009
1,1,MIZORAM,Victims of Incest Rape,3,Between-10-14-Yrs,2009
1,1,ODISHA,Victims of Incest Rape,6,Between-10-14-Yrs,2009
1,1,PUDUCHERRY,Total Rape Victims,1,Between-14-18-Yrs,2009
1,1,PUDUCHERRY,Victims of Other Rape,1,Between-14-18-Yrs,2009
1,1,PUNJAB,Total Rape Victims,511,Above-50-Yrs,2009
1,1,PUNJAB,Victims of Other Rape,503,Above-50-Yrs,2009
1,1,TAMIL NADU,Victims of Incest Rape,4,Upto-10-Yrs,2009
1,1,UTTAR PRADESH,Victims of Incest Rape,2,Between-14-18-Yrs,2009
1,1,UTTAR PRADESH,Victims of Incest Rape,2,Upto-10-Yrs,2009
1,1,UTTARAKHAND,Total Rape Victims,111,Upto-10-Yrs,2009
1,1,UTTARAKHAND,Victims of Incest Rape,6,Between-14-18-Yrs,2009
1,1,UTTARAKHAND,Victims of Other Rape,105,Upto-10-Yrs,2009
1,1,WEST BENGAL,Victims of Incest Rape,3,Between-14-18-Yrs,2009
1,1,WEST BENGAL,Victims of Incest Rape,3,Between-18-30-Yrs,2009
1,1,WEST BENGAL,Victims of Incest Rape,3,Between-30-50-Yrs,2009
2,2,ANDAMAN & NICOBAR ISLANDS,Total Rape Victims,18,Upto-10-Yrs,2009
2,2,ANDAMAN & NICOBAR ISLANDS,Victims of Other Rape,18,Upto-10-Yrs,2009
2,2,ANDHRA PRADESH,Victims of Incest Rape,2,Between-14-18-Yrs,2009
2,2,ASSAM,Victims of Incest Rape,9,Between-30-50-Yrs,2009
2,2,CHHATTISGARH,Victims of Incest Rape,24,Above-50-Yrs,2009
2,2,CHHATTISGARH,Victims of Incest Rape,24,Between-10-14-Yrs,2009
2,2,D&N HAVELI,Total Rape Victims,4,Between-10-14-Yrs,2009
2,2,D&N HAVELI,Total Rape Victims,4,Between-18-30-Yrs,2009
2,2,D&N HAVELI,Victims of Other Rape,4,Between-10-14-Yrs,2009
2,2,D&N HAVELI,Victims of Other Rape,4,Between-18-30-Yrs,2009
2,2,DELHI,Victims of Incest Rape,19,Between-30-50-Yrs,2009
2,2,GOA,Total Rape Victims,47,Between-30-50-Yrs,2009
2,2,GOA,Victims of Other Rape,46,Between-30-50-Yrs,2009
2,2,GUJARAT,Victims of Incest Rape,18,Between-10-14-Yrs,2009
2,2,GUJARAT,Victims of Incest Rape,18,Between-30-50-Yrs,2009
2,2,HARYANA,Victims of Incest Rape,12,Between-10-14-Yrs,2009
2,2,HARYANA,Victims of Incest Rape,12,Upto-10-Yrs,2009
2,2,HIMACHAL PRADESH,Victims of Incest Rape,10,Between-10-14-Yrs,2009
2,2,JAMMU & KASHMIR,Total Rape Victims,237,Above-50-Yrs,2009
2,2,JAMMU & KASHMIR,Victims of Incest Rape,4,Between-18-30-Yrs,2009
2,2,JAMMU & KASHMIR,Victims of Other Rape,233,Above-50-Yrs,2009
2,2,MADHYA PRADESH,Victims of Incest Rape,14,Between-18-30-Yrs,2009
2,2,MANIPUR,Total Rape Victims,31,Between-14-18-Yrs,2009
2,2,MANIPUR,Victims of Other Rape,31,Between-14-18-Yrs,2009
2,2,MEGHALAYA,Victims of Incest Rape,5,Between-10-14-Yrs,2009
2,2,MIZORAM,Victims of Incest Rape,3,Upto-10-Yrs,2009
2,2,MIZORAM,Victims of Other Rape,80,Between-10-14-Yrs,2009
2,2,PUNJAB,Victims of Incest Rape,8,Between-10-14-Yrs,2009
2,2,RAJASTHAN,Victims of Incest Rape,36,Upto-10-Yrs,2009
2,2,SIKKIM,Total Rape Victims,18,Between-18-30-Yrs,2009
2,2,SIKKIM,Total Rape Victims,18,Between-30-50-Yrs,2009
2,2,SIKKIM,Victims of Other Rape,18,Between-18-30-Yrs,2009
2,2,SIKKIM,Victims of Other Rape,18,Between-30-50-Yrs,2009
2,2,TAMIL NADU,Total Rape Victims,596,Above-50-Yrs,2009
2,2,TAMIL NADU,Victims of Other Rape,592,Above-50-Yrs,2009
2,2,UTTARAKHAND,Victims of Incest Rape,6,Between-18-30-Yrs,2009
2,2,UTTARAKHAND,Victims of Other Rape,105,Between-14-18-Yrs,2009
3,3,ANDAMAN & NICOBAR ISLANDS,Total Rape Victims,18,Between-10-14-Yrs,2009
3,3,ANDAMAN & NICOBAR ISLANDS,Victims of Other Rape,18,Between-10-14-Yrs,2009
3,3,ASSAM,Total Rape Victims,1631,Between-14-18-Yrs,2009
3,3,ASSAM,Victims of Other Rape,1622,Between-14-18-Yrs,2009
3,3,CHANDIGARH,Total Rape Victims,29,Upto-10-Yrs,2009
3,3,CHANDIGARH,Victims of Other Rape,29,Upto-10-Yrs,2009
3,3,DELHI,Victims of Incest Rape,19,Between-10-14-Yrs,2009
3,3,DELHI,Victims of Incest Rape,19,Upto-10-Yrs,2009
3,3,GUJARAT,Victims of Incest Rape,18,Between-14-18-Yrs,2009
3,3,HARYANA,Total Rape Victims,603,Above-50-Yrs,2009
3,3,HARYANA,Victims of Other Rape,591,Above-50-Yrs,2009
3,3,JAMMU & KASHMIR,Total Rape Victims,237,Between-14-18-Yrs,2009
3,3,JAMMU & KASHMIR,Victims of Other Rape,233,Between-14-18-Yrs,2009
3,3,KERALA,Victims of Incest Rape,18,Between-10-14-Yrs,2009
3,3,KERALA,Victims of Incest Rape,18,Upto-10-Yrs,2009
3,3,MAHARASHTRA,Victims of Incest Rape,76,Between-10-14-Yrs,2009
3,3,MAHARASHTRA,Victims of Incest Rape,76,Between-30-50-Yrs,2009
3,3,MEGHALAYA,Total Rape Victims,112,Above-50-Yrs,2009
3,3,MEGHALAYA,Victims of Other Rape,107,Above-50-Yrs,2009
3,3,MIZORAM,Total Rape Victims,83,Between-10-14-Yrs,2009
3,3,MIZORAM,Total Rape Victims,83,Between-14-18-Yrs,2009
3,3,MIZORAM,Victims of Other Rape,80,Between-14-18-Yrs,2009
3,3,MIZORAM,Victims of Other Rape,80,Upto-10-Yrs,2009
3,3,PUNJAB,Victims of Incest Rape,8,Between-14-18-Yrs,2009
3,3,PUNJAB,Victims of Incest Rape,8,Between-18-30-Yrs,2009
3,3,RAJASTHAN,Victims of Incest Rape,36,Between-10-14-Yrs,2009
3,3,TAMIL NADU,Victims of Incest Rape,4,Between-14-18-Yrs,2009
3,3,UTTARAKHAND,Total Rape Victims,111,Between-10-14-Yrs,2009
3,3,UTTARAKHAND,Total Rape Victims,111,Between-14-18-Yrs,2009
3,3,UTTARAKHAND,Victims of Incest Rape,6,Between-10-14-Yrs,2009
4,4,ARUNACHAL PRADESH,Total Rape Victims,59,Upto-10-Yrs,2009
4,4,ARUNACHAL PRADESH,Victims of Other Rape,59,Upto-10-Yrs,2009
4,4,JHARKHAND,Total Rape Victims,719,Upto-10-Yrs,2009
4,4,JHARKHAND,Victims of Other Rape,697,Upto-10-Yrs,2009
4,4,KARNATAKA,Total Rape Victims,509,Above-50-Yrs,2009
4,4,KARNATAKA,Victims of Other Rape,491,Above-50-Yrs,2009
4,4,KERALA,Victims of Incest Rape,18,Between-18-30-Yrs,2009
4,4,RAJASTHAN,Total Rape Victims,1519,Above-50-Yrs,2009
4,4,RAJASTHAN,Victims of Incest Rape,36,Between-30-50-Yrs,2009
4,4,RAJASTHAN,Victims of Other Rape,1483,Above-50-Yrs,2009
4,4,SIKKIM,Total Rape Victims,18,Upto-10-Yrs,2009
4,4,SIKKIM,Victims of Other Rape,18,Upto-10-Yrs,2009
5,5,ANDAMAN & NICOBAR ISLANDS,Total Rape Victims,18,Between-18-30-Yrs,2009
5,5,ANDAMAN & NICOBAR ISLANDS,Victims of Other Rape,18,Between-18-30-Yrs,2009
5,5,CHHATTISGARH,Victims of Incest Rape,24,Between-30-50-Yrs,2009
5,5,DELHI,Victims of Incest Rape,19,Between-14-18-Yrs,2009
5,5,HIMACHAL PRADESH,Victims of Incest Rape,10,Between-14-18-Yrs,2009
5,5,JHARKHAND,Total Rape Victims,719,Between-14-18-Yrs,2009
5,5,JHARKHAND,Victims of Other Rape,697,Between-14-18-Yrs,2009
5,5,MAHARASHTRA,Victims of Incest Rape,76,Upto-10-Yrs,2009
5,5,MANIPUR,Total Rape Victims,31,Between-10-14-Yrs,2009
5,5,MANIPUR,Total Rape Victims,31,Upto-10-Yrs,2009
5,5,MANIPUR,Victims of Other Rape,31,Between-10-14-Yrs,2009
5,5,MANIPUR,Victims of Other Rape,31,Upto-10-Yrs,2009
5,5,MIZORAM,Total Rape Victims,83,Upto-10-Yrs,2009
5,5,NAGALAND,Total Rape Victims,22,Between-30-50-Yrs,2009
5,5,NAGALAND,Victims of Other Rape,22,Between-30-50-Yrs,2009
5,5,ODISHA,Victims of Incest Rape,6,Between-18-30-Yrs,2009
5,5,SIKKIM,Total Rape Victims,18,Between-10-14-Yrs,2009
5,5,SIKKIM,Total Rape Victims,18,Between-14-18-Yrs,2009
5,5,SIKKIM,Victims of Other Rape,18,Between-10-14-Yrs,2009
5,5,SIKKIM,Victims of Other Rape,18,Between-14-18-Yrs,2009
6,6,ASSAM,Total Rape Victims,1631,Between-10-14-Yrs,2009
6,6,ASSAM,Victims of Other Rape,1622,Between-10-14-Yrs,2009
6,6,CHHATTISGARH,Victims of Incest Rape,24,Between-18-30-Yrs,2009
6,6,DELHI,Victims of Incest Rape,19,Between-18-30-Yrs,2009
6,6,JHARKHAND,Victims of Incest Rape,22,Between-30-50-Yrs,2009
6,6,ODISHA,Total Rape Victims,1023,Upto-10-Yrs,2009
6,6,ODISHA,Victims of Other Rape,1017,Upto-10-Yrs,2009
6,6,WEST BENGAL,Total Rape Victims,2336,Upto-10-Yrs,2009
6,6,WEST BENGAL,Victims of Other Rape,2333,Upto-10-Yrs,2009
7,7,ANDAMAN & NICOBAR ISLANDS,Total Rape Victims,18,Between-14-18-Yrs,2009
7,7,ANDAMAN & NICOBAR ISLANDS,Victims of Other Rape,18,Between-14-18-Yrs,2009
7,7,ASSAM,Victims of Incest Rape,9,Between-18-30-Yrs,2009
7,7,CHHATTISGARH,Victims of Other Rape,952,Above-50-Yrs,2009
7,7,HARYANA,Victims of Incest Rape,12,Between-18-30-Yrs,2009
7,7,KERALA,Victims of Incest Rape,18,Between-14-18-Yrs,2009
7,7,MEGHALAYA,Total Rape Victims,112,Between-30-50-Yrs,2009
7,7,MEGHALAYA,Victims of Other Rape,107,Between-30-50-Yrs,2009
7,7,ODISHA,Total Rape Victims,1023,Above-50-Yrs,2009
7,7,ODISHA,Victims of Other Rape,1017,Above-50-Yrs,2009
7,7,RAJASTHAN,Victims of Incest Rape,36,Between-14-18-Yrs,2009
8,8,CHANDIGARH,Total Rape Victims,29,Between-10-14-Yrs,2009
8,8,CHANDIGARH,Total Rape Victims,29,Between-18-30-Yrs,2009
8,8,CHANDIGARH,Victims of Other Rape,29,Between-10-14-Yrs,2009
8,8,CHANDIGARH,Victims of Other Rape,29,Between-18-30-Yrs,2009
8,8,CHHATTISGARH,Victims of Incest Rape,24,Between-14-18-Yrs,2009
8,8,MAHARASHTRA,Total Rape Victims,1483,Above-50-Yrs,2009
8,8,MAHARASHTRA,Victims of Other Rape,1407,Above-50-Yrs,2009
9,9,CHHATTISGARH,Total Rape Victims,976,Above-50-Yrs,2009
9,9,MADHYA PRADESH,Victims of Incest Rape,14,Between-14-18-Yrs,2009
9,9,MANIPUR,Total Rape Victims,31,Between-18-30-Yrs,2009
9,9,MANIPUR,Total Rape Victims,31,Between-30-50-Yrs,2009
9,9,MANIPUR,Victims of Other Rape,31,Between-18-30-Yrs,2009
9,9,MANIPUR,Victims of Other Rape,31,Between-30-50-Yrs,2009
10,10,CHANDIGARH,Total Rape Victims,29,Between-14-18-Yrs,2009
10,10,CHANDIGARH,Victims of Other Rape,29,Between-14-18-Yrs,2009
10,10,GUJARAT,Victims of Incest Rape,18,Between-18-30-Yrs,2009
10,10,KERALA,Total Rape Victims,568,Above-50-Yrs,2009
10,10,KERALA,Victims of Other Rape,550,Above-50-Yrs,2009
10,10,TRIPURA,Total Rape Victims,190,Upto-10-Yrs,2009
10,10,TRIPURA,Victims of Other Rape,190,Upto-10-Yrs,2009
11,11,GOA,Total Rape Victims,47,Between-10-14-Yrs,2009
11,11,GOA,Victims of Other Rape,46,Between-10-14-Yrs,2009
11,11,HIMACHAL PRADESH,Victims of Other Rape,173,Upto-10-Yrs,2009
11,11,MADHYA PRADESH,Total Rape Victims,2998,Above-50-Yrs,2009
11,11,MADHYA PRADESH,Victims of Other Rape,2984,Above-50-Yrs,2009
12,12,ARUNACHAL PRADESH,Total Rape Victims,59,Between-10-14-Yrs,2009
12,12,ARUNACHAL PRADESH,Victims of Other Rape,59,Between-10-14-Yrs,2009
12,12,BIHAR,Total Rape Victims,929,Upto-10-Yrs,2009
12,12,BIHAR,Victims of Other Rape,928,Upto-10-Yrs,2009
12,12,HIMACHAL PRADESH,Total Rape Victims,183,Upto-10-Yrs,2009
14,14,ANDHRA PRADESH,Total Rape Victims,1188,Above-50-Yrs,2009
14,14,ANDHRA PRADESH,Victims of Other Rape,1186,Above-50-Yrs,2009
14,14,ASSAM,Total Rape Victims,1631,Above-50-Yrs,2009
14,14,ASSAM,Victims of Other Rape,1622,Above-50-Yrs,2009
14,14,GUJARAT,Victims of Other Rape,415,Upto-10-Yrs,2009
14,14,HIMACHAL PRADESH,Victims of Other Rape,173,Between-10-14-Yrs,2009
15,15,GOA,Total Rape Victims,47,Between-18-30-Yrs,2009
15,15,GOA,Victims of Other Rape,46,Between-18-30-Yrs,2009
15,15,GUJARAT,Total Rape Victims,433,Upto-10-Yrs,2009
15,15,HIMACHAL PRADESH,Victims of Other Rape,173,Between-30-50-Yrs,2009
15,15,UTTARAKHAND,Total Rape Victims,111,Between-30-50-Yrs,2009
15,15,UTTARAKHAND,Victims of Other Rape,105,Between-30-50-Yrs,2009
16,16,HIMACHAL PRADESH,Total Rape Victims,183,Between-10-14-Yrs,2009
16,16,HIMACHAL PRADESH,Total Rape Victims,183,Between-30-50-Yrs,2009
16,16,JHARKHAND,Victims of Incest Rape,22,Between-18-30-Yrs,2009
17,17,HARYANA,Victims of Other Rape,591,Upto-10-Yrs,2009
17,17,KARNATAKA,Victims of Incest Rape,18,Between-18-30-Yrs,2009
17,17,NAGALAND,Total Rape Victims,22,Between-18-30-Yrs,2009
17,17,NAGALAND,Victims of Other Rape,22,Between-18-30-Yrs,2009
